-12.686173	6.845336	1.000000	
-12.982209	4.781603	1.000000	
-12.233774	5.379032	1.000000	
-15.231207	6.711311	1.000000	
-15.710789	7.687307	1.000000	
-15.061335	2.379359	1.000000	
-14.411426	1.234096	1.000000	
-14.647614	6.437887	1.000000	
-14.284714	0.230257	1.000000	
-12.180699	5.592382	1.000000	
-13.229652	7.598997	1.000000	
-15.601163	4.614572	1.000000	
-12.749829	7.929827	1.000000	
-14.839438	6.842652	1.000000	
-13.924586	7.909747	1.000000	
-15.003315	2.206840	1.000000	
-13.939789	6.712194	1.000000	
-12.535023	2.058430	1.000000	
-13.145440	1.950972	1.000000	
-12.719897	2.290149	1.000000	
-13.280534	2.798568	1.000000	
-15.742409	1.409126	1.000000	
-15.991869	4.848165	1.000000	
-13.277841	7.813100	1.000000	
-14.966922	0.421084	1.000000	
-13.686338	7.339341	1.000000	
-15.386429	5.037007	1.000000	
-14.894856	0.097982	1.000000	
-12.080825	4.325711	1.000000	
-13.529532	1.587065	1.000000	
-12.402554	5.935775	1.000000	
-15.450881	1.081343	1.000000	
-15.098892	1.369338	1.000000	
-14.969767	4.636538	1.000000	
-13.951422	0.863759	1.000000	
-12.110552	7.933177	1.000000	
-14.201033	7.029888	1.000000	
-14.479089	6.810396	1.000000	
-12.640951	7.068483	1.000000	
1.697246	11.817219	1.000000	
-5.809738	9.130872	1.000000	
-3.766417	8.657323	1.000000	
-10.567084	8.920601	1.000000	
-8.354039	8.735089	1.000000	
-3.666703	10.365424	1.000000	
-3.846351	8.261653	1.000000	
-5.720641	10.986408	1.000000	
-2.455835	10.617770	1.000000	
1.567038	8.728689	1.000000	
-11.161120	8.183808	1.000000	
-4.909165	10.545934	1.000000	
-6.503743	10.352093	1.000000	
-8.106630	9.364264	1.000000	
-13.406896	10.098061	1.000000	
2.045371	8.011699	1.000000	
-11.758043	11.872526	1.000000	
-0.770568	10.794678	1.000000	
-11.219740	8.363994	1.000000	
-6.215720	9.289677	1.000000	
-10.149068	11.913128	1.000000	
1.029794	10.330684	1.000000	
-1.037798	8.227204	1.000000	
-8.647408	10.273707	1.000000	
-14.447941	10.925438	1.000000	
-15.470034	8.617273	1.000000	
-5.146100	9.634200	1.000000	
-4.292849	10.349550	1.000000	
-8.283310	10.729743	1.000000	
-5.867632	10.329888	1.000000	
-15.660478	11.537977	1.000000	
-9.625579	11.262183	1.000000	
-7.305338	10.548093	1.000000	
-14.083661	11.488988	1.000000	
-12.291922	11.638270	1.000000	
-12.412089	9.596423	1.000000	
1.881999	11.089405	1.000000	
-3.888110	8.030843	1.000000	
-2.346453	10.932416	1.000000	
-2.876736	9.689896	1.000000	
-5.486413	10.357193	1.000000	
-13.536213	10.546989	1.000000	
-2.834013	10.078198	1.000000	
-4.036122	9.685156	1.000000	
-7.826355	9.093368	1.000000	
-3.420788	8.684633	1.000000	
1.102395	11.980667	1.000000	
-15.001380	11.396879	1.000000	
-6.610852	10.482987	1.000000	
-4.675887	8.324749	1.000000	
-9.325321	11.994463	1.000000	
-14.889117	9.584902	1.000000	
-1.965626	10.291032	1.000000	
-11.450754	8.472370	1.000000	
-5.255033	8.790081	1.000000	
-8.915857	11.892224	1.000000	
-5.415016	10.931318	1.000000	
-0.241140	9.570312	1.000000	
-0.033798	9.783618	1.000000	
-4.879427	11.774000	1.000000	
-2.646078	11.229784	1.000000	
-15.424817	8.134039	1.000000	
-8.591063	8.935446	1.000000	
-14.812940	11.927145	1.000000	
-11.165711	10.793123	1.000000	
-8.722408	9.919323	1.000000	
-12.616888	10.987175	1.000000	
-1.911589	8.689102	1.000000	
-0.075748	10.049832	1.000000	
-7.151229	10.444659	1.000000	
-7.952255	10.497407	1.000000	
-4.850450	8.804013	1.000000	
-9.710887	9.853010	1.000000	
-14.365898	9.718602	1.000000	
-6.738102	9.134860	1.000000	
-10.342068	8.470728	1.000000	
-9.515744	9.579289	1.000000	
-11.215293	11.840449	1.000000	
-4.516404	8.334499	1.000000	
-7.638926	10.209607	1.000000	
0.459256	10.866238	1.000000	
-14.025999	9.667866	1.000000	
-12.112922	11.175193	1.000000	
-14.408866	10.447376	1.000000	
-8.733563	9.368169	1.000000	
-5.799553	8.007126	1.000000	
-5.511386	11.408964	1.000000	
-8.078978	11.370169	1.000000	
-7.643487	9.602246	1.000000	
-15.371976	10.995827	1.000000	
-0.312135	8.285176	1.000000	
-7.502373	10.362275	1.000000	
-11.416413	8.757883	1.000000	
-12.660177	9.841761	1.000000	
-5.328284	11.532773	1.000000	
-7.835595	11.554071	1.000000	
-6.455476	10.963913	1.000000	
-0.319300	10.925169	1.000000	
-4.210929	11.976068	1.000000	
-6.886045	9.530145	1.000000	
-11.464653	9.965242	1.000000	
-15.201655	8.564714	1.000000	
-5.658764	10.151686	1.000000	
-11.516919	10.153326	1.000000	
1.773485	9.338057	1.000000	
-0.718767	11.438837	1.000000	
-0.847847	10.592294	1.000000	
-2.492140	11.365424	1.000000	
-9.174167	8.217353	1.000000	
-8.907281	10.707175	1.000000	
-14.937221	10.269705	1.000000	
-4.108884	8.582678	1.000000	
0.756702	9.740162	1.000000	
-0.800789	11.430074	1.000000	
-14.570618	8.345661	1.000000	
-11.403128	8.369372	1.000000	
-2.033257	8.079109	1.000000	
-14.162392	8.005170	1.000000	
-9.678228	11.791015	1.000000	
-5.545327	8.694088	1.000000	
-15.495099	10.750588	1.000000	
-13.486722	8.795565	1.000000	
-14.817965	9.091075	1.000000	
-14.475704	9.003834	1.000000	
-9.829496	9.598837	1.000000	
-8.766918	8.233198	1.000000	
-1.805191	8.327905	1.000000	
-12.275766	11.263460	1.000000	
-11.684891	10.356229	1.000000	
0.163345	9.984484	1.000000	
-14.521320	8.843444	1.000000	
-10.861892	11.296891	1.000000	
-5.317809	10.673590	1.000000	
-6.426278	9.188251	1.000000	
-1.611964	11.856496	1.000000	
-15.563235	8.460636	1.000000	
-1.475625	10.816037	1.000000	
-13.864194	9.502773	1.000000	
-6.473031	8.080905	1.000000	
-11.383780	9.767203	1.000000	
-6.231218	10.704169	1.000000	
-6.179431	9.238690	1.000000	
-11.804677	11.110491	1.000000	
0.536334	8.173028	1.000000	
-1.340414	10.601099	1.000000	
1.651276	9.077936	1.000000	
1.720089	11.285319	1.000000	
-3.590025	10.804679	1.000000	
-2.658065	10.970033	1.000000	
-8.515614	10.430116	1.000000	
-13.971196	9.947621	1.000000	
-2.373710	10.360397	1.000000	
0.919167	9.907241	1.000000	
-2.354142	8.773589	1.000000	
-5.911520	11.776902	1.000000	
-5.299623	8.318158	1.000000	
-5.528777	8.596608	1.000000	
-9.373530	9.269459	1.000000	
-14.287641	8.178360	1.000000	
-3.803327	11.514543	1.000000	
-3.476745	9.790466	1.000000	
-8.526718	8.821569	1.000000	
-11.564012	10.471224	1.000000	
-11.097984	8.560794	1.000000	
-15.031826	8.286979	1.000000	
-11.539198	11.004696	1.000000	
-0.237209	8.008542	1.000000	
-3.459486	10.156568	1.000000	
-13.678963	10.828058	1.000000	
-3.976916	11.760428	1.000000	
-4.842933	9.647824	1.000000	
-8.005103	9.420242	1.000000	
-12.052310	10.888865	1.000000	
-3.840554	9.657227	1.000000	
-2.628067	8.272976	1.000000	
-10.166238	9.952733	1.000000	
-3.818081	10.401579	1.000000	
-7.924009	11.072901	1.000000	
0.814160	11.578924	1.000000	
-4.472634	9.887315	1.000000	
-12.646189	11.207296	1.000000	
0.658712	9.091999	1.000000	
-8.645757	11.044527	1.000000	
2.235915	9.319040	1.000000	
-11.422051	8.093063	1.000000	
-14.408533	9.251879	1.000000	
-12.057296	11.464793	1.000000	
-12.775122	9.876620	1.000000	
-1.952047	8.153741	1.000000	
2.208922	11.684323	1.000000	
-2.939242	9.133649	1.000000	
-5.735915	8.947177	1.000000	
0.777821	11.449014	1.000000	
-13.377826	10.829668	1.000000	
-4.476442	10.021300	1.000000	
-7.888208	11.014032	1.000000	
-4.824180	8.564134	1.000000	
-11.635626	9.192768	1.000000	
-4.944533	10.362847	1.000000	
-3.760867	10.492721	1.000000	
5.664342	3.560512	2.000000	
5.622647	-1.135005	2.000000	
6.519493	0.523745	2.000000	
8.755345	-2.476866	2.000000	
6.856175	-2.872566	2.000000	
5.255266	0.528788	2.000000	
5.071375	3.962762	2.000000	
7.836977	3.598739	2.000000	
6.445452	0.347609	2.000000	
5.802454	2.531622	2.000000	
8.612664	0.626755	2.000000	
5.357856	2.213902	2.000000	
8.555189	1.176904	2.000000	
6.009329	1.198323	2.000000	
5.875540	3.784656	2.000000	
5.226961	2.317830	2.000000	
7.257524	1.510228	2.000000	
5.634574	-3.300341	2.000000	
6.131966	1.134247	2.000000	
7.756577	3.615616	2.000000	
6.070610	0.173737	2.000000	
7.182723	3.560404	2.000000	
5.233060	-1.886963	2.000000	
5.995496	3.444209	2.000000	
8.374035	3.429893	2.000000	
7.624808	-0.032630	2.000000	
6.221328	3.764600	2.000000	
8.580803	2.523049	2.000000	
7.290620	0.298717	2.000000	
8.619114	-3.963012	2.000000	
8.566211	-0.416209	2.000000	
5.867482	-1.894368	2.000000	
5.235019	1.103966	2.000000	
8.607957	-3.290070	2.000000	
5.784551	-2.015242	2.000000	
7.344933	-2.306011	2.000000	
5.330326	2.690685	2.000000	
5.823576	3.516540	2.000000	
6.068154	-0.361983	2.000000	
8.393066	3.853585	2.000000	
6.471380	0.035925	2.000000	
6.160372	2.472156	2.000000	
6.272177	-0.819322	2.000000	
7.470629	-0.790431	2.000000	
5.950915	1.832326	2.000000	
6.715022	-3.863839	2.000000	
7.586448	-1.771360	2.000000	
5.883116	-0.664592	2.000000	
6.624141	-1.102596	2.000000	
5.523665	-3.901944	2.000000	
7.644342	-0.855545	2.000000	
8.367184	-3.971212	2.000000	
5.764674	-3.812609	2.000000	
5.350301	0.861734	2.000000	
6.362811	1.880828	2.000000	
7.691712	-2.186111	2.000000	
5.034572	3.502185	2.000000	
7.920760	3.851731	2.000000	
7.396245	2.552678	2.000000	
8.489580	-3.216354	2.000000	
5.247562	-0.357674	2.000000	
6.358761	1.646455	2.000000	
8.854817	3.470972	2.000000	
7.203477	3.002808	2.000000	
5.012114	-3.931887	2.000000	
6.566895	3.611907	2.000000	
6.583606	-3.513296	2.000000	
7.609510	1.991412	2.000000	
6.642695	3.035559	2.000000	
6.136000	2.633463	2.000000	
8.172987	3.595220	2.000000	
7.920045	-2.175951	2.000000	
5.966772	3.747071	2.000000	
6.474566	-0.690957	2.000000	
5.189266	1.815003	2.000000	
8.127040	-2.024432	2.000000	
6.045886	1.133786	2.000000	
7.781465	3.681409	2.000000	
6.045397	0.049443	2.000000	
8.310814	0.905196	2.000000	
8.282735	-0.755495	2.000000	
8.604923	1.218682	2.000000	
8.632448	0.454527	2.000000	
6.741820	-1.088401	2.000000	
8.345164	1.631083	2.000000	
7.499323	-2.942686	2.000000	
6.743005	-2.922560	2.000000	
7.154719	2.359957	2.000000	
5.376301	-3.428116	2.000000	
8.485028	-3.099974	2.000000	
7.951421	-3.542769	2.000000	
7.854448	-2.762634	2.000000	
8.771165	3.303147	2.000000	
8.512325	1.686275	2.000000	
7.647221	1.243567	2.000000	
5.019098	0.790040	2.000000	
7.768234	1.974403	2.000000	
8.113551	0.936140	2.000000	
7.300109	0.495078	2.000000	
8.667111	-2.782707	2.000000	
-7.200912	2.728019	2.000000	
-6.316166	1.452955	2.000000	
-8.950194	0.339399	2.000000	
-5.787529	-0.100817	2.000000	
-6.758723	0.047114	2.000000	
-7.282346	2.934260	2.000000	
-7.729262	-3.660586	2.000000	
-7.405485	0.730470	2.000000	
-6.884762	2.611941	2.000000	
-5.745699	2.574432	2.000000	
-6.327713	-0.468784	2.000000	
-6.480719	0.807103	2.000000	
-6.595053	2.772635	2.000000	
-7.221280	-2.986193	2.000000	
-8.693748	2.590915	2.000000	
-6.044505	3.356099	2.000000	
-7.384694	-1.311464	2.000000	
-7.116921	-0.825291	2.000000	
-5.138239	0.177798	2.000000	
-8.955188	-1.065290	2.000000	
-7.359725	0.768796	2.000000	
-5.038922	2.905863	2.000000	
-6.953859	-3.015921	2.000000	
-7.405593	-2.084948	2.000000	
-6.509818	1.660968	2.000000	
-8.905571	3.722491	2.000000	
-6.589357	-1.249377	2.000000	
-7.225742	-1.686236	2.000000	
-7.933589	2.089372	2.000000	
-8.448766	-3.652503	2.000000	
-5.034766	-1.350879	2.000000	
-7.020585	-1.763022	2.000000	
-5.519884	1.860931	2.000000	
-5.204048	2.519523	2.000000	
-8.370579	0.774027	2.000000	
-7.229174	-3.107585	2.000000	
-6.673219	-3.094709	2.000000	
-6.000715	1.854993	2.000000	
-6.717524	-2.320039	2.000000	
-7.861169	-0.759793	2.000000	
-5.989126	-3.608877	2.000000	
-6.573934	3.699960	2.000000	
-7.679772	1.864060	2.000000	
-5.530684	1.951033	2.000000	
-5.429954	0.182852	2.000000	
-5.514155	-2.800778	2.000000	
-5.656606	3.722481	2.000000	
-6.533906	-3.074240	2.000000	
-5.289938	1.817128	2.000000	
-6.740268	1.496418	2.000000	
-6.530896	0.069599	2.000000	
-6.694643	-0.288620	2.000000	
-8.394974	-3.632415	2.000000	
-5.015524	-2.796427	2.000000	
-7.722226	-1.277358	2.000000	
-6.072918	2.786816	2.000000	
-5.759191	2.295779	2.000000	
-6.021818	2.610180	2.000000	
-5.583368	-1.696149	2.000000	
-7.939051	0.037319	2.000000	
-5.934280	0.111920	2.000000	
-5.559430	2.557012	2.000000	
-5.109615	2.598901	2.000000	
-7.786043	-1.762390	2.000000	
-6.751738	2.504809	2.000000	
-8.367321	-1.267429	2.000000	
-5.974443	-2.894853	2.000000	
-7.547327	-2.846153	2.000000	
-6.289144	0.279174	2.000000	
-7.407014	-0.474104	2.000000	
-7.314466	2.994196	2.000000	
-8.950702	-2.680016	2.000000	
-7.937828	-3.746479	2.000000	
-6.179215	3.485958	2.000000	
-8.561711	3.595903	2.000000	
-7.891361	-2.245426	2.000000	
-7.168641	1.217654	2.000000	
-5.239412	-1.077227	2.000000	
-8.547834	-3.138318	2.000000	
-6.579439	2.383471	2.000000	
-8.433319	-2.039521	2.000000	
-7.389023	-3.980895	2.000000	
-8.808266	-0.102831	2.000000	
-8.486139	-3.521343	2.000000	
-7.507771	-3.224478	2.000000	
-8.020608	-3.198547	2.000000	
-8.061104	-2.476050	2.000000	
-6.892455	1.594419	2.000000	
-5.289953	2.685704	2.000000	
-6.460829	2.413500	2.000000	
-6.674590	-1.967655	2.000000	
-7.889667	0.009652	2.000000	
-7.724849	3.605743	2.000000	
-8.016055	1.491811	2.000000	
-5.081009	-2.663604	2.000000	
-6.333869	-2.663237	2.000000	
-7.240116	-3.066362	2.000000	
-6.425467	1.812786	2.000000	
-5.219657	2.878729	2.000000	
-7.418968	1.989770	2.000000	
3.511148	-5.342962	2.000000	
7.256215	-5.171267	2.000000	
6.802556	-7.919399	2.000000	
-3.226842	-4.054195	2.000000	
-2.625835	-5.185747	2.000000	
-6.661820	-5.191363	2.000000	
-2.520882	-6.975370	2.000000	
2.949403	-5.163395	2.000000	
-3.146808	-7.178440	2.000000	
-1.461344	-6.411803	2.000000	
1.033240	-5.494390	2.000000	
-1.067378	-7.645698	2.000000	
-1.700926	-7.571004	2.000000	
7.225422	-4.446764	2.000000	
6.802620	-4.057976	2.000000	
6.382657	-7.578046	2.000000	
7.698772	-4.467486	2.000000	
2.622549	-4.222343	2.000000	
6.961997	-7.022032	2.000000	
-7.033962	-7.179740	2.000000	
8.681904	-6.989742	2.000000	
-8.238097	-7.729416	2.000000	
0.709109	-7.028735	2.000000	
-1.087112	-5.165358	2.000000	
3.092822	-4.269941	2.000000	
-5.841580	-7.889316	2.000000	
3.100058	-5.198283	2.000000	
8.771851	-4.861095	2.000000	
-7.718228	-4.292123	2.000000	
6.314825	-4.589747	2.000000	
6.187791	-7.708788	2.000000	
5.486697	-7.142783	2.000000	
-7.846525	-5.932607	2.000000	
-4.744049	-4.203103	2.000000	
2.902055	-6.454494	2.000000	
7.887700	-4.962283	2.000000	
-5.588786	-5.104435	2.000000	
1.142092	-5.333068	2.000000	
-2.886612	-7.093300	2.000000	
-7.715628	-5.779394	2.000000	
-4.643645	-7.315557	2.000000	
2.378318	-4.668528	2.000000	
-3.200391	-5.886552	2.000000	
-3.103568	-7.068964	2.000000	
-4.342845	-6.067263	2.000000	
5.225204	-7.582186	2.000000	
-0.562779	-7.725221	2.000000	
-2.201357	-5.183514	2.000000	
-4.835245	-7.403078	2.000000	
-3.701300	-5.161448	2.000000	
-8.742618	-6.947555	2.000000	
-0.571821	-6.373528	2.000000	
3.878768	-5.615805	2.000000	
-3.754289	-4.170347	2.000000	
-2.285606	-4.526048	2.000000	
-0.321719	-6.261223	2.000000	
0.755281	-5.645650	2.000000	
2.088211	-6.688969	2.000000	
4.889864	-6.655119	2.000000	
-2.479371	-7.256688	2.000000	
8.520430	-4.126122	2.000000	
-5.030819	-4.113121	2.000000	
2.329953	-6.094023	2.000000	
-6.902960	-4.378145	2.000000	
1.507939	-6.397187	2.000000	
-4.771305	-5.588954	2.000000	
-5.783210	-7.861774	2.000000	
-8.730987	-5.389276	2.000000	
6.814168	-5.537486	2.000000	
-1.558378	-4.979641	2.000000	
1.569278	-7.305513	2.000000	
-2.466678	-5.714603	2.000000	
-2.447253	-5.627578	2.000000	
-7.948993	-5.866065	2.000000	
7.229952	-5.112455	2.000000	
-2.550536	-5.542373	2.000000	
7.683281	-7.587953	2.000000	
-3.589498	-6.795601	2.000000	
-5.434094	-6.065014	2.000000	
8.098316	-7.128661	2.000000	
6.859199	-7.285037	2.000000	
1.777121	-7.893767	2.000000	
2.676835	-5.703427	2.000000	
-3.044201	-7.470642	2.000000	
-7.379887	-4.582733	2.000000	
-6.768759	-6.895138	2.000000	
2.834464	-7.700300	2.000000	
-6.795949	-5.519226	2.000000	
1.464980	-5.618870	2.000000	
-2.948644	-6.774456	2.000000	
2.343544	-7.234389	2.000000	
-6.584677	-7.734196	2.000000	
-8.980262	-5.982710	2.000000	
8.341516	-7.915288	2.000000	
8.722610	-6.023748	2.000000	
-7.313894	-5.223279	2.000000	
3.376775	-4.660081	2.000000	
-8.052508	-4.556614	2.000000	
-4.975231	-5.257633	2.000000	
0.657658	-6.808677	2.000000	
-2.850334	-6.947404	2.000000	
-8.294709	-4.819971	2.000000	
-3.435295	-6.924985	2.000000	
-2.386169	-5.903047	2.000000	
-5.686093	-5.483205	2.000000	
8.103625	-4.105532	2.000000	
1.054693	-4.431703	2.000000	
-3.642700	-4.311089	2.000000	
2.118911	-5.660554	2.000000	
-6.576137	-7.035342	2.000000	
-8.928935	-5.580063	2.000000	
-0.577281	-6.504722	2.000000	
-4.598632	-7.793499	2.000000	
-3.045741	-4.952687	2.000000	
1.441654	-7.253487	2.000000	
-7.082394	-4.589851	2.000000	
7.866859	-4.640618	2.000000	
-1.713577	-7.573171	2.000000	
3.732116	-6.261180	2.000000	
8.674412	-7.329422	2.000000	
-8.217337	-4.210259	2.000000	
-7.942440	-7.042870	2.000000	
6.553492	-5.981951	2.000000	
-7.188553	-6.294146	2.000000	
-0.509668	-7.008027	2.000000	
3.343319	-7.731596	2.000000	
-6.747502	-5.542067	2.000000	
5.722179	-5.490119	2.000000	
3.876640	-5.753892	2.000000	
3.949751	-6.871641	2.000000	
-2.457271	-6.957960	2.000000	
5.290778	-5.726806	2.000000	
1.106640	-5.227574	2.000000	
-1.859835	-6.910847	2.000000	
7.312686	-5.697037	2.000000	
1.612581	-4.712405	2.000000	
-8.705683	-6.605897	2.000000	
-8.164775	-6.522655	2.000000	
8.585316	-6.451105	2.000000	
-4.623975	-7.597285	2.000000	
-3.015132	-6.789477	2.000000	
2.937454	-7.213630	2.000000	
8.124698	-7.178786	2.000000	
7.788458	-6.150453	2.000000	
-4.382414	-5.352979	2.000000	
-2.964547	-7.428442	2.000000	
-6.775675	-4.066367	2.000000	
6.061673	-7.684848	2.000000	
-3.172156	-6.692868	2.000000	
-6.938185	-5.733173	2.000000	
-3.990327	-6.908280	2.000000	
-2.746296	-4.278920	2.000000	
4.321336	-5.149232	2.000000	
1.540447	-6.947431	2.000000	
7.587825	-7.345749	2.000000	
3.482845	-6.447940	2.000000	
-0.773236	-7.422683	2.000000	
3.872779	-7.647531	2.000000	
7.291346	-5.668244	2.000000	
-5.457734	-4.990164	2.000000	
-0.806780	-5.176274	2.000000	
-3.106787	-4.525659	2.000000	
-4.897214	-7.596716	2.000000	
8.072853	-6.165066	2.000000	
1.285527	-7.550548	2.000000	
8.140534	-4.397344	2.000000	
1.041718	-5.368281	2.000000	
-3.886818	-6.307299	2.000000	
-6.746811	-6.425914	2.000000	
-7.151081	-6.743337	2.000000	
-7.748359	-5.484329	2.000000	
-8.244468	-4.263802	2.000000	
-3.929719	-7.775011	2.000000	
1.143234	-5.997565	2.000000	
8.988894	-7.692206	2.000000	
8.470706	-4.968295	2.000000	
3.903096	-4.233419	2.000000	
8.132101	-5.648120	2.000000	
-1.532080	-4.720826	2.000000	
-0.649178	-5.492661	2.000000	
6.669852	-5.557763	2.000000	
5.826054	-5.339748	2.000000	
2.144394	-5.205072	2.000000	
1.041014	-5.166921	2.000000	
-6.114837	-6.393704	2.000000	
1.035775	-7.404095	2.000000	
-7.104850	-7.914755	2.000000	
1.708498	-4.218733	2.000000	
-1.490977	-4.956872	2.000000	
-5.182613	-6.278167	2.000000	
4.797085	-5.009785	2.000000	
7.550794	-6.627450	2.000000	
-1.540337	-4.437347	2.000000	
-6.588025	-4.489129	2.000000	
6.056967	-4.823621	2.000000	
4.784443	-7.036603	2.000000	
-6.275120	-6.069315	2.000000	
-3.728205	-5.329924	2.000000	
4.222217	-7.481339	2.000000	
2.762853	-6.016959	2.000000	
17.331383	11.309121	3.000000	
14.538073	9.259613	3.000000	
22.071437	11.877955	3.000000	
8.513358	8.812058	3.000000	
10.932321	9.502895	3.000000	
17.463753	9.510386	3.000000	
6.146862	8.594886	3.000000	
14.139347	9.359261	3.000000	
21.155660	9.202092	3.000000	
14.174486	8.823378	3.000000	
20.461627	10.433395	3.000000	
12.823361	9.035512	3.000000	
8.552048	8.210175	3.000000	
17.943779	9.961655	3.000000	
16.995250	9.535988	3.000000	
7.151835	11.986866	3.000000	
14.306021	10.947604	3.000000	
15.504213	11.387010	3.000000	
18.815680	8.696561	3.000000	
22.605385	9.777719	3.000000	
6.043721	11.774218	3.000000	
10.970643	11.757286	3.000000	
12.153020	10.111860	3.000000	
